algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
3,0.0022887065402252,0.8724433796999845,,,,,0.0094519320833484,,0.1684390633255825,1402.7981405666667,28.956699649500624,-56.951490559291166,30.346417126722297,1459.7496311259576,3
3,0.0022434357447185,0.8742481925381773,,,,,0.0095849404760831,,0.1300260440396409,1508.2169533666668,20.224135136413185,-78.71495994968573,36.318471588131736,1586.9319133163526,3
3,0.0002061960879791,0.9414435700314698,,,,,0.0093996254125728,,0.1833667939146135,1099.5397639,20.8830370799252,-67.77350773292905,26.932020469187147,1167.313271632929,3
3,0.000735569917952,0.9584945927939764,,,,,0.0079237587904188,,0.1649224311637766,1619.9738752333333,39.311636509927276,-129.7002225760157,33.20813229599543,1749.6740978093492,3
3,0.0061591554538633,0.9238911329112098,,,,,0.0040570381433449,,0.1342019018324304,1663.6270545,21.41647605859394,-110.10952332195133,49.168856264910005,1773.7365778219512,3
3,0.0013738944369589,0.8490120983934754,,,,,0.007854211068238,,0.097220139679821,1539.9777795,31.980530378347755,-261.27337059175574,63.155475224398266,1801.251150091756,3
3,0.0064754913066598,0.8518077533940092,,,,,0.0065394751956259,,0.1928877328281152,1069.0623914333335,11.90856763507981,-84.77564113016912,38.09829068445655,1153.8380325635026,3
3,0.0008924100025949,0.8542825280223472,,,,,0.0085246101533248,,0.1632053862648437,1281.1656997,17.098436131291578,-76.02843583297702,43.8061583194856,1357.194135532977,3
3,0.0001037183584798,0.8844130815554702,,,,,0.0042103108772995,,0.0798023795607638,1231.0431516,21.669893351325992,-120.35671101049014,45.01011653999527,1351.3998626104903,3
3,0.0002145858499413,0.988527733000327,,,,,0.0051046236911732,,0.1947092517952426,2050.7793541666665,130.3695433607308,-148.148933596929,103.84267482842637,2198.9282877635956,3
3,0.0011905672867091,0.8450128983254971,,,,,0.0034533366715252,,0.19889131148568,1090.2887983666667,12.155503859935578,-121.42613211946735,87.42826806012782,1211.714930486134,3
3,0.0002846103830596,0.9646339903286126,,,,,0.0068465904876389,,0.0349381547666889,4189.458010833333,50.06621304835434,-93.05465089990624,104.36432452623438,4282.51266173324,3
3,0.0008378723966747,0.8538845860333195,,,,,0.0043615837307121,,0.0282896810518878,1685.2939085333335,27.135242487956962,-166.51260847898993,51.054744045190965,1851.8065170123234,3
3,0.0090625460707881,0.8969012287394227,,,,,0.0015887340418582,,0.0763678290729567,1777.7690937999998,16.427376295320503,-138.24656097571813,20.343060787910662,1916.015654775718,3
3,0.0002426606211032,0.828175292663241,,,,,0.0053283458583002,,0.0571869229180622,1245.6585307,294.80548094135185,-94.03391349473725,22.732777336160666,1339.6924441947372,3
3,0.0003286039865922,0.8229654025148408,,,,,0.0037737687624991,,0.135749513779721,1053.9946091,125.8048914878071,-61.41818123649597,10.707719097811067,1115.4127903364958,3
3,0.0022491925492546,0.9417932067224966,,,,,0.0028516607239445,,0.0179295554512604,1741.0436875333335,38.1087539476423,-302.07772171264077,106.31489435724343,2043.121409245974,3
3,0.0037443816267882,0.9884893078769028,,,,,0.0019813667863093,,0.1529497472495403,1958.3031747666666,30.71292664735198,-104.67643287427586,68.60255153802939,2062.9796076409425,3
3,0.00711943400622,0.8285662321728653,,,,,0.0017986210087586,,0.1232722252193096,1394.5865504,21.7789291043108,-45.18733558835629,14.576135499304577,1439.7738859883564,3
3,0.0076100349023737,0.8425763739603654,,,,,0.0099078069912358,,0.12415094850583,1396.1894772999997,31.42738367941801,-100.24068012431235,17.904425886089886,1496.430157424312,3
3,0.0060392474288208,0.8035200472049776,,,,,0.0044279382503816,,0.1399320551903564,1236.1917933666666,18.751126950737063,-63.85068983173793,21.882428054189564,1300.0424831984046,3
3,0.0043739845881646,0.9209785952395771,,,,,0.0090723874816095,,0.0457497563108975,1995.572160866667,28.792773129731362,-288.2836507255483,32.06301130437731,2283.855811592215,3
3,0.0007929580576974,0.8704332414964017,,,,,0.0011309705626586,,0.1868063931223704,1191.7751039333334,139.08749879343276,-84.18555016403656,39.168902599197246,1275.9606540973698,3
3,0.0057223900690695,0.8626491018538384,,,,,0.0027592831379461,,0.1523850191019968,936.8615640333334,15.126094930904676,-65.87138262932531,19.54586092967604,1002.7329466626587,3
3,0.000917460678736,0.9180022312345928,,,,,0.0089002971124957,,0.1383471478303012,1536.5741236000001,261.2093821437956,-232.26222277522007,76.35577644241079,1768.83634637522,3
3,0.0002795333707539,0.9162477060740536,,,,,0.0024150669950776,,0.0623751033432099,1483.6350124333333,30.153489591861852,-189.74083507524628,39.35194816031501,1673.3758475085797,3
3,0.0080372677537038,0.8101752966768986,,,,,0.005665662726297,,0.188004053431213,620.9282917,88.53613950372424,-36.62005547652661,23.911038880583728,657.5483471765266,3
3,0.0010726795411022,0.973938873961832,,,,,0.006742431589302,,0.0912370579845766,2717.4811273,386.7295789946536,-205.3627799869527,74.84253563419009,2922.843907286953,3
3,0.0001956429208871,0.9402083827873704,,,,,0.002296404602624,,0.1968037534321975,1087.7788544666666,16.77671643716066,-139.04779192715822,54.00897062317116,1226.826646393825,3
3,0.0003597057315231,0.9894923401030692,,,,,0.0026769984124086,,0.0170135226289912,2894.3926313333327,75.08291852020825,-91.98921710369929,67.4971004317423,2986.3818484370327,3
3,0.0023032973749702,0.8363333066575778,,,,,0.0025278402891676,,0.0849588999754962,1559.2456690666668,21.861806634356054,-97.5344989781283,52.13288619728568,1656.780168044795,3
3,0.0068146340046435,0.8818353045029907,,,,,0.0026437767376271,,0.0896731218559804,1718.6226667,21.322237140794346,-117.70445776945125,82.56223163412278,1836.3271244694513,3
3,0.0002693670105224,0.9079960073491314,,,,,0.0031302139621817,,0.1989315734453255,910.2567254999999,194.24960922773383,-91.82873794961101,50.8430493089327,1002.0854634496109,3
3,0.0004444844658032,0.8004536760409412,,,,,0.0073232529221031,,0.0881198619944543,791.2079961666665,406.7731510727388,-69.58006567632182,25.72747533962908,860.7880618429884,3
3,0.0001404504359324,0.8061408374432377,,,,,0.0049390959937613,,0.0932584478620633,697.5991877666669,8.748441327245493,-130.84440112701023,28.814142112878155,828.443588893677,3
3,0.0009066056168616,0.83071173874051,,,,,0.0043012910969091,,0.0214143730478403,1613.0839064333334,208.4008719533708,-126.3706811067692,30.760109442661474,1739.4545875401025,3
3,0.0027656829889015,0.8941879210926394,,,,,0.0057257862219703,,0.0395362373684353,1967.0652075666667,32.66348734157351,-300.96166946666585,48.86778276689449,2268.0268770333328,3
3,0.0057413269091964,0.8350363476830753,,,,,0.0011688922622831,,0.1473252704502352,876.1723121666668,11.65767338560624,-82.18196248578667,54.26201186330119,958.3542746524535,3
3,0.0031948052897007,0.950098787806768,,,,,0.0073033218905375,,0.1948194110377696,1710.5980307,21.311055456542523,-92.38527570720497,34.61261843496096,1802.9833064072052,3
3,0.000188896240076,0.9708657661062944,,,,,0.0045378902654686,,0.1128157440567469,1476.7894962333332,35.08883618350139,-208.37460542926658,68.08285910364381,1685.1641016626,3
3,0.0001323507092026,0.8766251162307821,,,,,0.00475583063665,,0.1424946052945659,970.9765073999998,16.967256245325107,-117.89805029401293,18.144309120913046,1088.874557694013,3
3,0.0002810829025145,0.8442400418729396,,,,,0.0087029732672539,,0.1363427860965866,924.7914689,222.60804629142902,-28.77232848583517,16.808720258906266,953.5637973858352,3
3,0.0008950494085846,0.932179378901591,,,,,0.0033855579136819,,0.0390519796648707,2081.4650934,230.12802894495815,-199.29947649480604,29.83074130227526,2280.764569894806,3
3,0.0026361601731065,0.8350099933422301,,,,,0.0072409199920863,,0.0463480301968965,1672.2549335666665,25.75696804257646,-139.1627220426793,44.05394917903056,1811.417655609346,3
3,0.0027066099379021,0.8897030101257004,,,,,0.0023006599679791,,0.1129896697676382,1658.4745841666665,26.73428427816945,-129.72797668703228,55.234745993938674,1788.2025608536987,3
3,0.000373257835243,0.8056606655084014,,,,,0.0063089790824391,,0.1939196047489084,421.33687793333326,7.191906627923376,-19.647474579659562,13.526141444437902,440.98435251299287,3
3,0.001415103689644,0.9853783486840436,,,,,0.0088241264685287,,0.0284306975674159,4817.355389766667,170.69337787105488,-357.5740457179345,96.0409886200858,5174.9294354846015,3
3,0.0001146753834517,0.8615427039709633,,,,,0.0027240859258789,,0.0605967443967512,1293.8782313666666,26.03146910034208,-204.95782100446522,30.507828656411007,1498.8360523711317,3
3,0.0084240740814528,0.8279839710599904,,,,,0.0073913397214991,,0.0257904666926593,1737.7509604666666,24.252462645050517,-195.271511586721,37.452588538105545,1933.022472053388,3
3,0.0005419244458858,0.9042846072708692,,,,,0.0084320064583486,,0.0837128505787652,1505.1313205333333,217.49550109152676,-162.53542928208833,65.9284987483274,1667.6667498154218,3
3,0.0001327641317074,0.9812911361911132,,,,,0.0089754814890339,,0.1457550063329161,1147.812672,30.45488414232634,-190.69343835531717,42.838932339211084,1338.5061103553173,3
3,0.0002655220019242,0.870599862156109,,,,,0.0030649857496525,,0.0900621973887647,1244.1991176666666,204.69026815360073,-69.48650931025573,19.25783862987592,1313.6856269769223,3
3,0.0090219376910184,0.8386796294407248,,,,,0.0098976220493415,,0.1479593024997613,826.1373054333332,146.78188167021773,-147.32254170891733,9.879620896116137,973.4598471422506,3
3,0.0014803027974522,0.972752353589056,,,,,0.0099283293148321,,0.0551650116148314,2495.1612131666666,92.37437441689553,-185.09481136566754,41.158060780932246,2680.2560245323343,3
3,0.0008056986860166,0.8047272914997169,,,,,0.0012263048471863,,0.1716632309842777,752.8776782666667,168.3589311626396,-28.525835732957663,12.222511922150778,781.4035139996244,3
3,0.0061509847888069,0.8226250078147336,,,,,0.006166009805682,,0.0267944166474964,1810.1433679333331,25.600483495815194,-211.88029987937213,58.202771036241906,2022.0236678127055,3
3,0.001369719919794,0.8279326255719093,,,,,0.0044039495342515,,0.1940965822532175,1029.5991837333333,12.315394432455003,-57.974514095114635,24.3586222690836,1087.5736978284483,3
3,0.000304634685798,0.922117811134582,,,,,0.0024784038962352,,0.1637814712349922,1175.1836702,172.55393373598324,-86.17281183599748,17.672045935003556,1261.3564820359975,3
3,0.0029312859482181,0.8334117326036352,,,,,0.0043624714284838,,0.166033158713143,1257.1838333333333,15.787057893003427,-65.78652094489529,36.8088858758058,1322.9703542782286,3
3,0.0042340918162709,0.9319866938655532,,,,,0.0039203614171172,,0.031589710071395,1770.1797644666667,31.645404384872013,-358.65093117220636,49.60418338186323,2128.830695638873,3
3,0.0001817555740309,0.9196102289788392,,,,,0.0061243899464104,,0.1717892329541932,1045.6323722666664,16.06875065434407,-145.207859618696,28.702701061045758,1190.8402318853625,3
3,0.0024379861139327,0.8387978306799254,,,,,0.0025418418088125,,0.1498264590931134,1277.9964246333332,26.05282828536998,-68.49543890696248,22.470147933770306,1346.4918635402958,3
3,0.0010731109977846,0.9125523775657536,,,,,0.0064070217598595,,0.1166591059808108,1662.7029256666665,21.004154361891597,-149.18007363525876,42.95930426785878,1811.8829993019256,3
3,0.0056448578988572,0.8263237832953919,,,,,0.007009120614564,,0.1095875214684182,1405.3904759333334,29.075564228093288,-114.17342633045821,16.839448130464987,1519.5639022637915,3
3,0.0017998181065242,0.8851425311589534,,,,,0.0053027402031448,,0.1839647483357891,1391.3750648666667,23.453457080061625,-73.63710479109044,25.282738559732525,1465.012169657757,3
3,0.0001061891980243,0.9147026431817984,,,,,0.0037924755954913,,0.162764316052935,963.7281216,13.062712146941713,-130.48853075616813,23.004476472107033,1094.2166523561682,3
3,0.0002491448110255,0.9400090987817508,,,,,0.0064259823477473,,0.1570596285907917,1169.7922824666666,149.38694927125107,-127.44108536416825,31.47976457557475,1297.2333678308348,3
3,0.0004465585676239,0.8807713635853195,,,,,0.0080913472797573,,0.0457698980722221,1426.1819335333332,36.5725578177077,-240.52587217190157,63.329125397920215,1666.707805705235,3
